"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",8.109,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",8.376,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",8.469,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",8.708,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",8.834,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",9.133,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",9.133,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",9.31,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",9.635,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",9.919,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",10.211,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",10.571,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",10.159,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",11.422,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",11.834,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",11.768,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",12.811,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",13.564,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",14.39,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",14.144,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",15.014,
"NPL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",1.216,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",1.241,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",1.345,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",1.413,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",1.47,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",1.578,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",1.734,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",1.678,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",1.416,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",1.528,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",1.569,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",1.606,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",1.679,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",1.845,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",1.927,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",1.928,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",1.947,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",1.84,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",1.973,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",2.018,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",2.133,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",2.205,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",2.171,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",2.114,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",2.258,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",2.299,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",2.406,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",2.421,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",2.454,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.513,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.536,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.537,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.632,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.776,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.82,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.92,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.97,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2.977,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.961,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",3.035,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",3.092,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",3.345,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",3.45,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",3.56,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",3.763,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",3.907,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",3.994,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",3.948,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",3.994,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",3.861,
"NIC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",0.721,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",0.746,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",0.785,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",0.809,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",0.847,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",0.862,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",0.891,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",0.929,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",0.976,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",1.017,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",1.077,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",1.114,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",1.16,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",1.183,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",1.211,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",1.308,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",1.354,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",1.393,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",1.436,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",1.448,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",1.478,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",1.512,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",1.578,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",1.62,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",1.661,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",1.736,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",2.154,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",2.214,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",2.261,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1.471,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1.515,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1.572,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1.641,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",1.715,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",1.734,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",1.782,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",1.863,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",1.952,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.069,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.23,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",1.939,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.29,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.867,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2.915,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.967,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",3.05,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",3.083,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",3.242,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",3.399,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",3.506,
"NER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",0.085,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",0.087,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",0.097,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",0.149,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",0.239,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",0.378,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",0.745,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",0.556,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",0.843,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",1.151,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",0.98,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",1.486,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",1.368,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",2.248,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",2.111,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",1.988,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",2.289,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",2.208,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",2.564,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",4.217,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",5.667,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",5.346,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",5.986,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",6.021,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",6.102,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",6.242,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",6.713,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",6.758,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",7.043,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",7.5,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",7.633,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",8.109,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",8.428,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",8.798,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",9.909,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",15.443,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",17.706,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",15.57,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",15.872,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",18.577,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",22.015,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",23.775,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",24.339,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",24.319,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",25.223,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",24.401,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",26.158,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",25.492,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",23.446,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",25.784,
"OMN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",1.656,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",1.865,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",2.035,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",2.001,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",1.691,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",1.675,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",1.672,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",1.617,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",1.734,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",1.412,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",1.496,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",1.652,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",1.763,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",1.615,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",1.56,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",1.586,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",1.694,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",1.578,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",1.486,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",1.478,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",1.604,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",1.829,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",1.856,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",1.955,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",1.984,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",2.12,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",2.204,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",2.559,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",2.522,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.381,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.723,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.475,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.47,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.458,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.778,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.952,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.95,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2.824,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",3.106,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",3.441,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",3.833,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",3.957,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",3.834,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",4.028,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",4.059,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",4.213,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",4.249,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",4.288,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",4.904,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",3.977,
"PAN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",0.929,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",1.02,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",1.435,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",1.233,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",2.043,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",1.53,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",1.738,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",1.624,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",2.818,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",3.317,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",4.152,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",4.816,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",4.973,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",5.632,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",5.653,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",6.005,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",6.193,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",6.476,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",6.635,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",6.534,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",7.229,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",7.555,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",7.839,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",7.868,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",8.154,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",8.652,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",10.179,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",10.677,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",11.324,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",10.925,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",12.075,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",13.656,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",14.137,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",16.671,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",16.672,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",19.593,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",22.146,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",22.755,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",24.235,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",27.13,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",26.765,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",36.957,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",39.559,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",38.332,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",38.516,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",37.6,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",42.612,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",41.268,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",41.804,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",42.1,
"QAT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",1.242,
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",1.26,
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",1.319,
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",1.355,
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",1.388,
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",1.419,
"SEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",1.455,
